274,274,274,110,110,274,110,110,274,274,274,111,274,274,111,110,274,274,111,110,110,274,274,264,274,264,264,487,264,487,487,487,487,264,487,487,487,487,487,487,487,264,264,264,264,487,264,264,264,274
274,110,274,274,110,110,110,274,274,110,110,110,110,110,110,274,274,111,110,110,110,264,110,274,274,487,487,487,487,487,487,487,487,264,487,487,487,487,487,264,487,487,487,487,487,487,487,487,264,274
274,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,487,487,487,264,487,487,487,487,487,487,487,487,264,264,487,487,264,487,487,264,487,264,487,487,487,274
274,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,419,487,487,274
274,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,419,419,487,487,274
274,113,110,113,113,110,121,110,110,110,110,110,110,110,113,110,110,110,110,110,110,110,110,110,245,110,487,487,487,487,487,487,487,487,487,487,419,487,487,487,487,487,487,487,510,419,487,487,487,274
274,113,113,113,110,23,113,121,121,121,23,114,110,110,110,110,110,110,110,110,110,110,110,110,487,487,111,487,487,487,487,487,419,419,507,507,507,507,507,487,419,487,487,487,487,487,487,510,487,274
274,23,23,110,110,23,23,114,23,121,121,121,121,113,121,113,110,110,110,110,110,110,110,111,111,487,487,487,487,487,487,487,419,507,507,438,438,419,510,506,487,487,487,487,487,487,419,419,510,274
274,23,23,23,23,23,23,23,23,23,23,23,121,121,121,121,113,113,113,110,110,110,110,487,110,487,110,487,487,487,487,487,487,506,506,506,506,506,506,506,506,506,510,510,510,510,419,419,419,274
274,23,23,23,23,23,23,89,23,23,23,111,121,121,121,121,121,23,23,110,110,110,110,487,110,487,487,110,487,487,487,506,487,487,438,438,438,510,510,508,487,506,487,419,506,506,506,506,419,274
274,23,23,23,23,23,23,23,23,23,23,23,23,121,121,113,121,121,114,110,110,110,110,110,487,487,487,487,487,487,487,506,419,487,487,507,438,510,507,507,507,506,506,506,506,506,506,507,419,274
274,23,23,23,89,23,23,23,23,23,23,23,23,23,23,113,121,113,23,110,110,110,110,110,110,487,487,110,487,487,487,506,419,487,487,507,487,487,507,419,487,506,506,487,487,487,487,507,419,274
274,23,23,23,23,14,23,23,23,23,11,12,13,23,23,113,121,121,110,110,110,487,487,487,487,110,487,487,487,487,487,506,506,507,487,507,438,438,438,438,438,438,438,487,487,487,487,419,419,274
274,23,23,23,89,36,23,23,23,121,33,34,35,23,23,23,113,121,110,110,110,110,487,487,111,487,487,487,487,487,487,507,506,506,487,506,438,438,438,438,438,438,487,487,487,487,487,419,419,274
274,23,23,23,23,58,23,23,23,121,55,56,57,23,23,23,121,121,110,110,110,110,110,487,110,487,487,487,487,487,487,487,506,506,487,506,438,438,419,487,438,438,487,487,487,509,419,419,510,274
274,89,23,23,23,23,23,121,121,121,121,121,121,23,23,23,121,113,110,110,110,110,487,487,110,110,110,110,110,110,487,510,510,507,487,506,438,438,510,510,438,438,487,487,487,509,419,419,419,274
274,23,23,23,23,23,23,121,121,121,121,23,23,23,23,113,121,113,110,110,487,487,487,111,110,487,110,110,487,487,487,487,510,487,487,487,438,438,438,438,438,438,487,487,487,419,419,419,419,274
274,23,23,23,23,23,23,23,23,121,121,121,23,23,23,121,121,110,110,132,487,487,487,487,487,487,110,487,487,487,487,487,507,487,506,487,438,438,438,438,438,438,487,419,419,487,487,487,419,274
274,121,23,121,121,89,89,23,23,77,78,79,23,23,121,113,121,121,110,110,110,110,110,111,487,110,487,487,487,487,487,487,487,487,506,487,510,487,487,487,487,487,419,410,411,412,487,487,419,274
274,121,121,121,121,23,23,23,23,23,23,23,23,23,121,121,121,121,121,110,110,110,110,110,487,110,110,487,487,487,487,487,507,487,506,487,487,487,487,487,487,487,436,432,433,434,437,487,487,274
274,121,121,121,23,23,23,23,23,23,23,23,23,23,23,113,121,23,23,110,110,110,110,110,487,110,487,487,487,487,487,487,507,506,506,487,510,487,487,487,487,487,436,413,414,415,436,487,487,274
274,121,121,121,23,23,23,23,23,23,23,23,23,38,39,113,121,121,23,110,110,110,110,110,110,487,487,487,487,487,487,487,507,506,506,506,478,478,487,487,487,419,436,283,284,285,436,419,419,274
274,23,23,23,23,23,23,121,121,121,121,23,23,60,61,23,113,121,23,46,110,110,110,110,110,110,110,487,487,487,419,487,507,506,506,506,506,419,487,487,487,487,436,283,284,285,436,487,419,274
274,23,23,23,23,89,23,23,23,23,23,23,23,23,23,113,113,121,23,113,110,110,110,111,487,110,487,487,487,487,487,487,487,506,487,506,487,419,487,487,419,510,435,283,284,285,437,487,487,274
274,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,121,113,113,110,110,110,111,487,487,487,487,487,487,487,487,419,506,506,506,487,487,487,419,419,487,487,487,487,487,487,487,419,274
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
